#,,,,,
pl_name,ra,dec,sy_dist,sy_disterr1,sy_disterr2
TOI-4329 b,329.5639152,71.1316048,717.128,10.722,-10.416
TOI-4336 A b,206.1070129,-40.3373505,22.5455,0.0383,-0.0382
TOI-4342 b,324.3894196,-77.9791468,61.5204,0.1022,-0.1022
TOI-4342 c,324.3894196,-77.9791468,61.5204,0.1022,-0.1022
TOI-4377 b,164.9324709,-82.2213501,455.82,4.909,-4.808
TOI-4379 b,252.0478813,-32.4337532,645.158,19.039,-17.995
TOI-4406 b,18.0485164,-56.9253875,261.834,1.75,-1.726
TOI-4438 b,270.3172389,35.5948992,30.0346,0.0233,-0.0233
TOI-444 b,64.1839982,-26.7664071,57.3973,0.0828,-0.0826
TOI-4443.01,274.2686643,21.9095459,56.0739,0.0957,-0.0954
TOI-4463 A b,279.3581286,18.7299522,173.117,1.303,-1.285
TOI-4479 b,316.0969388,24.6536739,80.6532,0.2574,-0.2558
TOI-4495.01,286.3624951,37.0259902,132.214,0.496,-0.493
TOI-451 b,62.966385,-37.93973,123.739,0.386,-0.384
TOI-451 c,62.966385,-37.93973,123.739,0.386,-0.384
TOI-451 d,62.966385,-37.93973,123.739,0.386,-0.384
TOI-4515 b,21.1861778,21.5130638,193.499,1.726,-1.697
TOI-4527.01,19.4722574,5.4711996,18.1037,0.0174,-0.0174
TOI-4551 b,184.9787579,-25.8278531,215.986,2.463,-2.409
TOI-4559 b,211.0135378,-30.0141252,31.6354,0.07385,-0.07385
TOI-4562 b,112.0100593,-63.5177788,339.605,2.528,-2.491
TOI-4562 c,112.0100593,-63.5177788,339.605,2.528,-2.491
TOI-4582 b,256.8601374,68.8656263,383.846,3.628,-3.562
TOI-4600 b,258.4503674,64.5661727,216.056,1.17,-1.159
TOI-4600 c,258.4503674,64.5661727,216.056,1.17,-1.159
TOI-4602.01,60.6003316,31.3298354,63.0637,0.2,-0.1988
TOI-4603 b,83.8659288,21.2942417,225.643,2.484,-2.432
TOI-4633 c,256.8431021,62.475548,95.2016,0.239,-0.2377
TOI-4641 b,42.5582023,25.3335334,86.3501,0.4815,-0.4763
TOI-470 b,94.0099043,-25.0314111,130.46,0.401,-0.398
TOI-4791 b,109.3883818,-19.8289392,328.802,3.696,-3.616
TOI-480 b,88.3784618,-16.2653974,54.5306,0.1249,-0.1244
TOI-481 b,110.5126861,-57.384998,179.366,1.018,-1.007
TOI-4860 b,183.563961,-13.1748411,80.1423,0.6481,-0.6379
TOI-4914 b,204.5426717,-28.1429206,299.89,3.476,-3.399
TOI-500 b,106.559098,-47.5878156,47.3924,0.0473,-0.0473
TOI-500 c,106.559098,-47.5878156,47.3924,0.0473,-0.0473
TOI-500 d,106.559098,-47.5878156,47.3924,0.0473,-0.0473
TOI-500 e,106.559098,-47.5878156,47.3924,0.0473,-0.0473
TOI-5076 b,50.5104166,17.2392094,82.857,0.3062,-0.3041
TOI-5082.01,106.569578,22.6831477,43.1406,0.0968,-0.0964
TOI-5126 b,151.6597827,18.6340631,160.414,1.614,-1.582
TOI-5126 c,151.6597827,18.6340631,160.414,1.614,-1.582
TOI-5153 b,91.5403204,-19.9534443,390.484,4.507,-4.407
TOI-5174 b,174.1094967,-2.0233506,197.243,2.205,-2.158
TOI-519 b,124.6067582,-19.6627918,115.557,0.937,-0.922
TOI-5205 b,313.7706819,24.360977,86.4493,0.4178,-0.4139
TOI-5218 b,292.6634642,71.7629612,377.483,3.627,-3.627
TOI-5232 b,294.3374248,35.2764934,609.388,8.75,-8.511
TOI-5238 b,223.3588909,68.859472,290.646,1.547,-1.532
TOI-5293 A b,355.828682,-2.0450945,162.229,1.316,-1.295
TOI-530 b,103.4128333,12.8815784,148.762,1.109,-1.093
TOI-5301 b,12.9908008,13.0783712,629.161,20.626,-19.378
TOI-532 b,85.0800537,11.5626373,135.047,0.548,-0.548
TOI-5344 b,63.2662165,20.9151568,138.367,1.336,-1.311
TOI-5388.01,152.1765169,35.5475571,18.5226,0.01665,-0.01665
TOI-5398 b,161.8795569,36.3294345,130.855,0.686,-0.678
TOI-5398 c,161.8795569,36.3294345,130.855,0.686,-0.678
TOI-540 b,76.3096949,-47.9375391,14.0022,0.0088,-0.0089
TOI-544 b,82.2900716,-0.3428983,41.1166,0.0736,-0.0732
TOI-544 c,82.2900716,-0.3428983,41.1166,0.0736,-0.0732
TOI-5542 b,302.7984228,-61.1354659,348.849,3.678,-3.604
TOI-558 b,42.2915093,-58.0246828,402.63,3.855,-3.784
TOI-559 b,46.8186159,-31.1629951,233.266,1.542,-1.521
TOI-561 b,148.1851516,6.216103,85.799,0.4988,-0.4932
TOI-561 c,148.1851516,6.216103,85.799,0.4988,-0.4932
TOI-561 d,148.1851516,6.216103,85.799,0.4988,-0.4932
TOI-561 e,148.1851516,6.216103,85.799,0.4988,-0.4932
TOI-5616 b,184.9016378,48.6832895,390.415,5.8005,-5.8005
TOI-5634 A b,175.6436366,20.9652921,306.144,9.566,-9.566
TOI-564 b,130.2951535,-16.0363275,199.581,1.27,-1.253
TOI-5678 b,47.3841872,-34.1984808,165.393,0.703,-0.698
TOI-5704 b,169.8248694,44.9890782,89.637,0.2702,-0.2687
TOI-5720 b,170.3135774,25.2732942,35.8256,0.1273,-0.1264
TOI-5799 b,301.630179,15.9891418,27.8123,0.02505,-0.02505
TOI-5803 b,327.2487497,6.2781777,84.0126,0.4514,-0.4468
TOI-6008 b,310.4487344,49.6468992,23.1008,0.0293,-0.0291
TOI-6029 b,8.3862555,61.8607659,603.119,11.717,-11.286
TOI-6034 b,317.9001392,68.4020762,117.992,0.375,-0.373
TOI-6086 b,265.3704236,30.3037755,31.4566,0.0406,-0.0404
TOI-615 b,133.4086892,-40.543701,360.408,3.993,-3.909
TOI-620 b,142.1734459,-12.1671652,33.0231,0.0586,-0.0583
TOI-622 b,125.3050544,-46.4842959,123.297,0.471,-0.467
TOI-6255 b,331.5031606,39.2988284,20.3167,0.0236,-0.0236
TOI-628 b,99.2630608,1.7675497,178.68,3.04,-2.942
TOI-640 b,99.7345935,-36.64613,341.997,2.839,-2.794
TOI-654.01,164.7245509,-5.5475446,57.7553,0.183,-0.1819
TOI-663 b,160.0658525,-8.5110827,64.2308,0.1799,-0.1799
TOI-663 c,160.0658525,-8.5110827,64.2308,0.1799,-0.1799
TOI-663 d,160.0658525,-8.5110827,64.2308,0.1799,-0.1799
TOI-669 b,158.9007013,-5.1813735,142.867,0.855,-0.846
TOI-672 b,167.9908627,-39.3281151,66.9071,0.15285,-0.15285
TOI-674 b,164.5865592,-36.8581092,46.0851,0.1159,-0.1153
TOI-677 b,144.1193594,-50.4630933,141.812,0.622,-0.617
TOI-700 b,97.0957165,-65.5786149,31.1265,0.0206,-0.0206
TOI-700 c,97.0957165,-65.5786149,31.1265,0.0206,-0.0206
TOI-700 d,97.0957165,-65.5786149,31.1265,0.0206,-0.0206
TOI-700 e,97.0957165,-65.5786149,31.1265,0.0206,-0.0206
TOI-712 b,92.9361063,-65.8258386,58.6212,0.0797,-0.0795
TOI-712 c,92.9361063,-65.8258386,58.6212,0.0797,-0.0795
TOI-712 d,92.9361063,-65.8258386,58.6212,0.0797,-0.0795
TOI-715 b,113.8523276,-73.5774089,42.4048,0.0857,-0.0854
TOI-733 b,159.4093183,-40.888259,75.2092,0.1764,-0.1756
TOI-757 b,187.9948428,-35.5544523,60.3418,0.2017,-0.2003
TOI-762 A b,166.0747423,-47.8214964,98.4458,0.4327,-0.4291
TOI-763 b,194.468098,-39.7580613,95.1274,0.4536,-0.4495
TOI-763 c,194.468098,-39.7580613,95.1274,0.4536,-0.4495
TOI-771 b,164.1138903,-72.9851736,25.2788,0.0257,-0.0257
TOI-776 b,178.577997,-37.5533568,27.1701,0.03205,-0.03205
TOI-776 c,178.577997,-37.5533568,27.1701,0.03205,-0.03205
TOI-778 b,199.3338503,-15.2737046,161.743,1.123,-1.108
TOI-782 b,183.9203614,-18.9103377,52.5122,0.2044,-0.2028
TOI-784 b,159.3412205,-63.6556923,64.5997,0.1104,-0.11
TOI-813 b,72.6940102,-60.9054608,263.145,1.578,-1.56
TOI-815 b,155.8719377,-43.8349248,59.7117,0.1295,-0.1291
TOI-815 c,155.8719377,-43.8349248,59.7117,0.1295,-0.1291
TOI-824 b,222.1654705,-57.5888666,63.9262,0.1435,-0.1428
TOI-833 b,145.645472,-62.4758857,41.7148,0.0418,-0.0418
TOI-836 b,225.0798831,-24.4542022,27.5024,0.0294,-0.0293
TOI-836 c,225.0798831,-24.4542022,27.5024,0.0294,-0.0293
TOI-837 b,157.0372806,-64.5052107,142.488,0.461,-0.458
TOI-849 b,28.7157956,-29.4217086,225.734,1.569,-1.547
TOI-858 B b,60.1998256,-54.5929177,250.489,1.518,-1.5
TOI-871 b,74.7376264,-50.6274153,68.0473,0.1038,-0.1035
TOI-880.02,94.1644734,-13.987337,60.6679,0.1123,-0.1118
TOI-892 b,86.738228,-11.2353401,340.543,4.894,-4.76
TOI-904 b,89.3712733,-83.1297264,46.0891,0.0349,-0.0349
TOI-904 c,89.3712733,-83.1297264,46.0891,0.0349,-0.0349
TOI-905 b,227.6586754,-71.3616316,158.649,0.725,-0.718
TOI-907.01,262.1834072,-62.840383,312.529,4.265,-4.155
TOI-908 b,53.1594266,-81.250745,175.748,0.638,-0.634
TOI-913 b,234.5723244,-80.8034265,65.1769,0.0993,-0.0989
TOI-942 b,76.6496172,-20.2456126,152.601,0.695,-0.689
TOI-942 c,76.6496172,-20.2456126,152.601,0.695,-0.689
TOI-954 b,61.9410587,-25.2088028,238.768,1.905,-1.875
TOI-969 b,115.1366858,2.0985879,77.2554,0.3267,-0.324
TOI-969 c,115.1366858,2.0985879,77.2554,0.3267,-0.324
TYC 0434-04538-1 b,271.3396528,2.0622774,613.422,24.3205,-24.3205
TYC 1422-614-1 b,154.2777769,19.5584068,672.41,34.791,-34.791
TYC 1422-614-1 c,154.2777769,19.5584068,672.41,34.791,-34.791
TYC 2187-512-1 b,320.5266829,22.9319351,15.4744,0.01165,-0.01165
TYC 3318-01333-1 b,45.5825716,49.7441421,490.61,9.861,-9.861
TYC 3667-1280-1 b,12.8875757,58.4261485,477.516,9.2365,-9.2365
TYC 4282-00605-1 b,343.8721029,62.2391907,464.128,6.295,-6.132
TYC 8998-760-1 b,201.3001096,-64.9391566,94.6177,0.2844,-0.2828
TYC 8998-760-1 c,201.3001096,-64.9391566,94.6177,0.2844,-0.2828
Teegarden's Star b,43.2691449,16.8649024,3.83078,0.00398,-0.00397
Teegarden's Star c,43.2691449,16.8649024,3.83078,0.00398,-0.00397
Teegarden's Star d,43.2691449,16.8649024,3.83078,0.00398,-0.00397
TrES-1 b,286.0408755,36.632536,159.658,0.736,-0.73
TrES-2 b,286.8085258,49.3164211,215.32,1.05,-1.039
TrES-3 b,268.0291106,37.5463268,231.337,1.303,-1.288
TrES-4 b,268.3043361,37.2117397,515.98,7.027,-6.843
TrES-5 b,305.2219454,59.4489033,360.313,1.921,-1.901
UCAC3 113-933 b,5.2758121,-33.8031679,52.5829,0.10905,-0.10905
UCAC4 328-061594 b,152.6991091,-24.4532674,39.9089,0.1004,-0.1
UKIRT-2017-BLG-001L b,266.654083,-29.2113609,6300,1600,-2100
USco CTIO 108 b,241.4752653,-18.3124167,144.019,5.219,-4.872
USco1556 b,239.1037198,-25.6890476,140.635,1.667,-1.629
USco1621 b,245.3730855,-25.4954265,137.901,0.973,-0.96
V0391 Peg b,331.0504119,26.4188227,1195.98,78.465,-78.465
V1298 Tau b,61.331654,20.1570318,108.199,0.704,-0.696
V1298 Tau c,61.331654,20.1570318,108.199,0.704,-0.696
V1298 Tau d,61.331654,20.1570318,108.199,0.704,-0.696
V1298 Tau e,61.331654,20.1570318,108.199,0.704,-0.696
V830 Tau b,68.2918259,24.5619241,130.111,0.6975,-0.6975
WASP-1 b,5.1669536,31.9899732,393.072,10.802,-10.249
WASP-10 b,348.9930457,31.4627508,140.998,0.75,-0.742
WASP-100 b,68.9598159,-64.027039,364.411,2.749,-2.709
WASP-101 b,98.3511016,-23.486086,201.224,1.152,-1.139
WASP-104 b,160.6023689,7.4350768,185.932,1.48,-1.458
WASP-106 b,166.4296276,-5.0794854,352.181,6.393,-6.172
WASP-107 b,188.3864277,-10.1462141,64.7414,0.2617,-0.2596
WASP-107 c,188.3864277,-10.1462141,64.7414,0.2617,-0.2596
WASP-11 b,47.3689472,30.6733817,124.73,2.112,-2.044
WASP-110 b,305.8724366,-44.0587001,274.96,3.097,-3.03
WASP-113 b,224.8728589,46.9600996,435.156,4.433,-4.346
WASP-114 b,327.6656953,10.4629385,523.337,17.342,-16.282
WASP-117 b,36.7758112,-50.2844247,157.963,0.636,-0.632
WASP-118 b,19.5505861,2.7027847,376.658,11.199,-10.58
WASP-119 b,55.9336392,-65.19378,302.448,2.017,-1.991
WASP-12 b,97.636645,29.6722662,427.246,6.068,-5.903
WASP-120 b,62.6160813,-45.8982434,381.174,3.23,-3.177
WASP-121 b,107.6002312,-39.0972705,269.898,1.58,-1.562
WASP-123 b,289.4792124,-32.8601244,197.996,3.083,-2.993
WASP-124 b,332.7143373,-30.7497189,448.637,7.632,-7.384
WASP-126 b,63.374706,-69.2265926,216.526,0.936,-0.928
WASP-126 c,63.374706,-69.2265926,216.526,0.936,-0.928
WASP-127 b,160.5587646,-3.8349989,159.507,1.21,-1.191
WASP-129 b,176.2990518,-42.0639575,301.462,3.38,-3.307
WASP-13 b,140.1029654,33.8823291,227.537,3.11,-3.028
WASP-130 b,203.1060194,-42.4752733,172.256,1.39,-1.368
WASP-131 b,210.1935714,-30.5836084,200.075,2.659,-2.591
WASP-132 b,217.6091998,-46.159516,122.91,0.568,-0.562
WASP-132 c,217.6091998,-46.159516,122.91,0.568,-0.562
WASP-133 b,314.5754375,-35.7966224,559.084,16.967,-16.012
WASP-135 b,267.2848846,29.8790428,298.214,1.42,-1.407
WASP-136 b,0.325761,-8.9262512,275.587,4.606,-4.46
WASP-138 b,41.6391598,-0.4641252,414.234,7.647,-7.379
WASP-139 b,49.562173,-41.3020235,212.472,1.11,-1.098
WASP-14 b,218.2766247,21.8946875,161.997,0.81,-0.802
WASP-140 b,60.3855387,-20.4509991,117.598,0.601,-0.594
WASP-141 b,71.8244347,-17.1151736,516.543,8.641,-8.366
WASP-142 b,140.5063164,-23.946102,730.933,24.175,-22.702
WASP-144 b,320.7628761,-40.0484393,355.513,10.668,-10.075
WASP-145 A b,322.2537644,-58.8361466,91.299,0.2415,-0.2403
WASP-147 b,359.1915117,-22.1532316,436.098,9.35,-8.973
WASP-148 b,254.1305022,44.3025361,246.353,1.575,-1.555
WASP-148 c,254.1305022,44.3025361,246.353,1.575,-1.555
WASP-15 b,208.9280111,-32.1597118,282.091,3.371,-3.294
WASP-150 b,264.2630197,53.0212751,527.995,5.817,-5.694
WASP-151 b,349.0634651,0.3066895,453.099,10.052,-9.633
WASP-153 b,279.2624729,40.0186905,610.176,9.017,-8.762
WASP-156 b,32.782085,2.4181937,122.066,0.648,-0.641
WASP-157 b,201.6551525,-8.3176353,334.037,6.51,-6.27
WASP-158 b,4.1463468,-10.9764226,524.993,12.575,-12.01
WASP-159 b,68.1364792,-38.9682973,715.383,10.775,-10.466
WASP-16 b,214.6830109,-20.2754374,194.134,1.944,-1.907
WASP-160 B b,87.679561,-27.6233218,288.326,2.036,-2.008
WASP-161 b,126.3378248,-11.5009889,343.08,4.142,-4.046
WASP-162 b,168.2929079,-17.6577794,310.841,4.122,-4.017
WASP-163 b,256.5375549,-10.4130071,261.386,3.663,-3.564
WASP-164 b,344.8735878,-60.4478194,327.506,4.012,-3.918
WASP-165 b,357.5806472,-17.0775947,602.236,28.638,-26.194
WASP-166 b,144.8751047,-20.9824191,114.173,0.591,-0.586
WASP-167 b,196.0437932,-35.5495292,423.552,10.91,-10.385
WASP-168 b,96.7446427,-46.8213635,303.941,1.911,-1.888
WASP-169 b,127.3872297,-12.9447683,627.066,14.159,-13.559
WASP-17 b,239.9622479,-28.0617941,405.908,8.779,-8.421
WASP-170 b,135.4163028,-20.7203686,305.603,3.71,-3.623
WASP-171 b,171.8450533,-44.0887035,757.84,19.761,-18.798
WASP-172 b,199.433742,-47.2375748,538.11,15.269,-14.463
WASP-173 A b,354.1686959,-34.6113042,232.98,1.79,-1.763
WASP-174 b,195.7940145,-41.3848617,410.149,10.376,-9.884
WASP-175 b,166.3187996,-34.1227453,539.36,11.942,-11.444
WASP-176 b,313.6872928,9.1790688,568.42,11.93,-11.458
WASP-177 b,334.7969885,-1.8344301,176.818,2.428,-2.364
WASP-178 b,227.270329,-42.7049658,427.678,11.35,-10.786
WASP-18 b,24.3544618,-45.6777937,123.483,0.371,-0.369
WASP-18 c,24.3544618,-45.6777937,123.483,0.371,-0.369
WASP-180 A b,123.3922465,-1.9827874,253.985,3.404,-3.316
WASP-181 b,26.7932253,3.1329325,437.495,7.964,-7.689
WASP-182 b,311.673345,-41.8209828,327.602,4.598,-4.474
WASP-183 b,163.7888521,-0.7370663,325.377,3.979,-3.885
WASP-184 b,209.51701,-30.348153,663.231,16.965,-16.152
WASP-185 b,214.0595791,-19.5423062,279.35,3.439,-3.358
WASP-186 b,18.9953122,21.6169065,278.514,3.387,-3.307
WASP-187 b,17.47474,25.6816494,371.414,6.271,-6.07
WASP-189 b,225.686732,-3.0314874,99.731,0.754,-0.7432
WASP-19 b,148.4167672,-45.6591078,268.325,1.72,-1.698
WASP-190 b,7.7095292,-40.5734613,542.251,10.131,-9.773
WASP-192 b,223.6587187,-38.7445469,508.885,16.646,-15.641
WASP-193 b,164.3491401,-29.9971229,362.087,5.384,-5.232
WASP-2 b,307.7255587,6.4293305,153.242,1.64,-1.605
WASP-21 b,347.4928024,18.3961597,258.426,2.907,-2.845
WASP-22 b,52.8180374,-23.8197924,317.652,5.638,-5.447
WASP-23 b,101.1275033,-42.7622296,207.49,1.031,-1.022
WASP-24 b,227.2154975,2.343286,322.114,4.498,-4.378
WASP-25 b,195.3597581,-27.5222273,211.416,1.468,-1.447
WASP-26 b,4.6030424,-15.2674044,252.759,4.761,-4.591
WASP-28 b,353.6162694,-1.5799849,348.494,5.654,-5.479
WASP-29 b,357.8791976,-39.9071215,87.5953,0.3117,-0.3095
WASP-3 b,278.6317411,35.6614312,231.161,1.648,-1.625
WASP-31 b,169.4388603,-19.0547781,383.829,6.437,-6.231
WASP-32 b,3.9617073,1.2005122,275.994,3.344,-3.267
WASP-33 b,36.7127375,37.5504441,121.944,0.998,-0.983
WASP-34 b,165.3993679,-23.8609457,132.096,0.857,-0.846
WASP-35 b,76.0818912,-6.2297801,202.218,1.698,-1.669
WASP-36 b,131.5803897,-8.0269855,386.346,5.261,-5.123
WASP-37 b,221.9438866,1.0650227,392.791,7.822,-7.526
WASP-38 b,243.9597194,10.0324103,136.24,0.807,-0.798
WASP-39 b,217.3266477,-3.4444994,213.982,1.76,-1.731
WASP-4 b,353.5629149,-42.0617794,267.206,3.771,-3.67
WASP-41 b,190.6188034,-30.6398176,163.371,1.067,-1.052
WASP-41 c,190.6188034,-30.6398176,163.371,1.067,-1.052
WASP-42 b,192.981203,-42.0736165,177.291,1.32,-1.301
WASP-43 b,154.9081869,-9.8064431,86.7467,0.3281,-0.3257
WASP-44 b,3.9032733,-11.9382645,364.512,5.656,-5.49
WASP-45 b,5.2377567,-35.998465,211.196,1.766,-1.737
WASP-46 b,318.7370122,-55.8718634,375.31,4.462,-4.36
WASP-47 b,331.203092,-12.019067,264.78,4.888,-4.716
WASP-47 c,331.203092,-12.019067,264.78,4.888,-4.716
WASP-47 d,331.203092,-12.019067,264.78,4.888,-4.716
WASP-47 e,331.203092,-12.019067,264.78,4.888,-4.716
WASP-48 b,291.1623865,55.4730273,454.144,4.465,-4.381
WASP-49 b,91.0897193,-16.9653901,194.553,1.203,-1.189
WASP-5 b,359.3490277,-41.2772202,309.137,3.414,-3.341
WASP-50 b,43.6880738,-10.8980242,184.848,1.879,-1.841
WASP-52 b,348.4947931,8.7610793,174.818,1.343,-1.323
WASP-53 b,31.9091639,-20.661843,201.338,1.38,-1.362
WASP-53 c,31.9091639,-20.661843,201.338,1.38,-1.362
WASP-54 b,205.4542456,-0.1281712,251.303,4.478,-4.327
WASP-55 b,203.7581951,-17.5034961,297.462,3.959,-3.858
WASP-56 b,183.3660401,23.055687,321.084,5.4,-5.228
WASP-57 b,223.8199788,-2.0576866,398.276,5.82,-5.657
WASP-58 b,274.7012534,45.1722194,290.404,1.83,-1.808
WASP-59 b,349.6229547,24.889277,115.936,0.574,-0.568
WASP-6 b,348.1571282,-22.6741248,197.119,1.632,-1.607
WASP-60 b,356.6667136,31.1559115,431.052,7.554,-7.303
WASP-61 b,75.2996637,-26.0541438,488.66,5.558,-5.436
WASP-62 b,87.1398205,-63.9883286,175.631,0.59,-0.586
WASP-63 b,94.3363562,-38.3233826,290.684,2.034,-2.008
WASP-64 b,101.1149223,-32.8583878,369.926,3.026,-2.979
WASP-65 b,133.3242982,8.5230171,273.703,2.733,-2.68
WASP-66 b,158.2250301,-34.9899074,500.258,13.509,-12.828
WASP-67 b,295.7438485,-19.9497314,189.469,1.557,-1.533
WASP-68 b,305.0957239,-19.3147271,226.399,1.621,-1.599
WASP-69 b,315.0259661,-5.094857,49.9605,0.132,-0.1313
WASP-7 b,311.0427558,-39.2254856,162.303,1.296,-1.276
WASP-70 A b,315.4771912,-13.4333821,222.355,2.888,-2.816
WASP-71 b,29.2634506,0.7588247,362.715,6.98,-6.725
WASP-72 b,41.0400779,-30.1690785,434.754,8.537,-8.221
WASP-73 b,319.9496969,-58.1489328,316.678,2.993,-2.938
WASP-74 b,304.538843,-1.0760033,149.216,1.149,-1.132
WASP-75 b,342.3858995,-10.6754686,294.001,4.412,-4.286
WASP-76 b,26.632936,2.700389,194.459,6.206,-5.839
WASP-77 A b,37.1555223,-7.0606675,105.166,1.209,-1.182
WASP-78 b,63.7562662,-22.1163901,754.258,17.102,-16.373
WASP-79 b,66.3709016,-30.6004362,246.69,1.82,-1.794
WASP-8 b,359.9008737,-35.0313349,89.9606,0.3648,-0.3618
WASP-8 c,359.9008737,-35.0313349,89.9606,0.3648,-0.3618
WASP-80 b,303.1667996,-2.1444369,49.7876,0.11605,-0.11605
WASP-81 b,304.2079924,3.2939492,398.505,7.132,-6.889
WASP-82 b,72.6605916,1.8938365,275.664,3.122,-3.055
WASP-83 b,190.1519558,-19.2843527,271.103,3.716,-3.618
WASP-84 b,131.1069959,1.8598933,100.588,0.489,-0.484
WASP-84 c,131.1069959,1.8598933,100.588,0.489,-0.484
WASP-85 A b,175.9080328,6.5637842,141.887,1.229,-1.208
WASP-87 b,185.3246821,-52.8408163,298.392,3.622,-3.536
WASP-88 b,309.5112337,-48.4620833,523.756,8.792,-8.511
WASP-89 b,313.9000261,-18.9714084,290.946,2.692,-2.645
WASP-90 b,315.5319489,7.0562793,466.433,19.928,-18.384
WASP-91 b,357.846434,-70.1528621,149.942,0.519,-0.516
WASP-92 b,246.6920395,51.0411328,575.889,6.527,-6.385
WASP-93 b,9.4587443,51.288778,370.284,7.938,-7.617
WASP-94 A b,313.7832393,-34.1357512,211.211,2.513,-2.454
WASP-94 B b,313.7882932,-34.135724,208.696,2.064,-2.024
WASP-95 b,337.4578243,-48.0030988,137.544,0.795,-0.786
WASP-96 b,1.0465696,-47.3606352,352.464,4.746,-4.623
WASP-97 b,24.6051389,-55.7720006,151.068,0.511,-0.507
WASP-98 b,58.4290113,-34.3282716,281.742,1.631,-1.612
WASP-99 b,39.8976689,-50.0081934,158.66,0.809,-0.8
WD 0806-661 b,121.7275683,-66.3058835,19.2444,0.0073,-0.0073
WD 1856+534 b,284.415675,53.5090244,24.7359,0.0435,-0.0433
WTS-1 b,293.9850284,36.2962939,2346.01,341.4,-265.8
Wendelstein-1 b,299.0506412,17.5699627,305.3,3.002,-2.945
Wendelstein-2 b,297.7909214,16.9125679,565.541,14.296,-13.619
Wolf 1061 b,247.5748276,-12.6676866,4.30592,0.00118,-0.00118
Wolf 1061 c,247.5748276,-12.6676866,4.30592,0.00118,-0.00118
Wolf 1061 d,247.5748276,-12.6676866,4.30592,0.00118,-0.00118
Wolf 1069 b,306.5242477,58.5753044,9.58341,0.00485,-0.00485
Wolf 327 b,148.3783199,35.570548,28.5321,0.0512,-0.0512
Wolf 503 b,206.8461979,-6.1393369,44.526,0.0964,-0.0961
XO-1 b,240.5492745,28.1696248,163.553,0.622,-0.617
XO-2 N b,117.0267691,50.2251472,154.273,1.459,-1.433
XO-2 S b,117.0309753,50.2169068,151.398,0.955,-0.944
XO-2 S c,117.0309753,50.2169068,151.398,0.955,-0.944
XO-3 b,65.4695814,57.8172095,213.053,2.724,-2.658
XO-4 b,110.3880285,58.2681094,272.655,2.914,-2.855
XO-5 b,116.7163868,39.0944695,276.211,3.919,-3.812
XO-6 b,94.7929552,73.8275672,235.479,2.443,-2.393
XO-7 b,277.4780753,85.2333208,234.149,1.194,-1.181
YSES 2 b,171.9802779,-66.4345736,109.406,0.374,-0.373
YZ Cet b,18.1330792,-16.9962434,3.71207,0.00109,-0.00109
YZ Cet c,18.1330792,-16.9962434,3.71207,0.00109,-0.00109
YZ Cet d,18.1330792,-16.9962434,3.71207,0.00109,-0.00109
alf Ari b,31.793286,23.462421,20.21019,0.404367,-0.404367
alf Tau b,68.980174,16.509201,20.4332,0.3214,-0.3214
b Cen AB b,220.4897992,-37.7936323,98.0935,6.7875,-5.9734
bet Cnc b,124.1286379,9.1853306,89.0472,7.69152,-7.69152
bet Pic b,86.8212337,-51.066148,19.7442,0.132,-0.1303
bet Pic c,86.8212337,-51.066148,19.7442,0.132,-0.1303
bet UMi b,222.676495,74.155548,38.77472,0.781809,-0.781809
eps CrB b,239.3965057,26.8776171,69.8683,1.073,-1.0415
eps Eri b,53.2284306,-9.4581715,3.2026,0.00483,-0.00483
eps Ind A b,330.8714021,-56.7969023,3.63857,0.00333,-0.00333
eps Tau b,67.1546573,19.1802782,47.52852,1.85235,-1.85235
gam Cep b,354.8358233,77.6331009,14.1024,0.0989298,-0.0989298
gam Lib b,233.8818636,-14.789502,47.4017,0.90845,-0.90845
gam Lib c,233.8818636,-14.789502,47.4017,0.90845,-0.90845
gam Psc b,349.2946794,3.2823664,41.3107,0.6738,-0.6738
gam1 Leo b,154.993208,19.841389,39.8883,0.82736,-0.82736
iot Dra b,231.2323227,58.9661403,31.32832,0.500546,-0.500546
iot Dra c,231.2323227,58.9661403,31.32832,0.500546,-0.500546
kap And b,355.1025974,44.3338511,50.0177,0.8766,-0.8474
kap CrB b,237.8080012,35.6558818,30.0651,0.09865,-0.09865
mu Leo b,148.1898673,26.0067142,32.6081,0.4521,-0.4521
nu Oct A b,325.3702792,-77.3910853,21.1999,1.30061,-1.30061
nu Oph b,269.7566013,-9.7741342,46.2107,1.73313,-1.73313
nu Oph c,269.7566013,-9.7741342,46.2107,1.73313,-1.73313
ome Ser b,237.5732422,2.196304,76.7556,0.7949,-0.7949
omi CrB b,230.0350768,29.6160222,84.7883,0.5533,-0.5533
omi UMa b,127.5649503,60.7177048,54.9149,2.06076,-2.06076
pi Men c,84.2992798,-80.4646041,18.2702,0.0226,-0.0226
pi Men d,84.2992798,-80.4646041,18.2702,0.0226,-0.0226
psi1 Dra B b,265.4925754,72.1557114,22.7188,0.0258,-0.0258
rho CrB b,240.2600639,33.3001861,17.4671,0.0241,-0.024
rho CrB c,240.2600639,33.3001861,17.4671,0.0241,-0.024
rho CrB d,240.2600639,33.3001861,17.4671,0.0241,-0.024
rho CrB e,240.2600639,33.3001861,17.4671,0.0241,-0.024
tau Boo b,206.8134593,17.4571647,15.6521,0.0847,-0.0838
tau Cet e,26.0093029,-15.9337987,3.60304,0.00678,-0.00675
